longitud_url,caracteres_especiales,uso_subdominios,verificar_https,similitud_url_legitimas,palabras_clave_sospechosas,ip_en_lugar_de_dominio,url_acortada,puerto_no_estandar,terminos_seguridad_falsos,profundidad_url,archivo_descargable_sospechoso,parametros_sensibles_url,entropia_url,status_binario
60,11,5,0,[0.38490018],0,0,True,0,False,1,False,0,4.340002787802771,1
24,7,3,1,[0.25819889],0,0,False,0,False,1,False,0,3.740601562950723,0
210,17,2,1,[0.13245324],0,0,False,0,False,3,False,0,4.6729212403184945,1
24,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.855388542207534,0
72,11,2,0,[0.38490018],0,0,False,0,False,3,False,0,4.685288154364796,0
33,7,4,0,[0.51639778],0,0,False,0,False,1,False,0,4.369707376737533,1
25,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.783465189601646,0
67,13,3,1,[0.21821789],0,0,False,0,False,2,False,0,4.94490388480458,1
42,7,3,0,[0.23570226],0,0,False,0,False,2,False,0,3.5940843886042257,0
24,5,2,1,[0.],0,0,False,0,False,1,False,0,3.6572682296173897,0
43,10,4,0,[0.19245009],0,1,False,0,False,3,False,0,4.534066429664882,1
45,8,5,0,[0.43643578],0,0,False,0,False,1,False,0,4.0810987973215855,1
34,7,3,0,[0.51639778],0,0,False,0,False,1,False,0,4.124083797069061,1
118,17,5,0,[0.4330127],0,0,False,0,True,2,False,0,4.73822139044064,1
42,5,3,1,[0.],0,0,False,0,False,0,False,0,4.061976875613827,1
52,9,2,1,[0.20412415],0,0,False,0,False,4,False,0,4.296714363147035,1
69,12,3,0,[0.34815531],0,0,True,0,False,2,False,0,4.331057747878253,0
71,10,3,0,[0.38490018],0,0,True,0,False,2,False,0,4.369414330858089,0
44,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,4.269328710078199,1
54,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.217488427929139,0
33,8,3,1,[0.23570226],0,0,False,0,False,2,False,0,4.066677073707229,0
117,18,5,0,[0.4472136],0,0,False,0,True,3,False,0,4.808250888456188,1
65,12,2,1,[0.18257419],0,0,True,0,False,5,False,0,4.356908683974131,0
22,6,3,0,[0.51639778],0,0,False,0,False,1,False,0,3.538310595615005,0
136,23,2,1,[0.],0,0,False,0,True,10,False,0,4.64797157870694,1
109,16,3,1,[0.14002801],0,0,False,0,False,2,False,0,4.5567271604833275,0
55,8,5,0,[0.51639778],0,0,True,0,False,1,False,0,4.6671013041583995,1
54,10,3,0,[0.38490018],0,0,True,0,False,2,False,0,4.291265975503147,0
50,8,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.15127238011291,1
27,6,2,0,[0.57735027],0,0,False,0,False,2,False,0,3.8100810205217313,1
76,13,2,1,[0.17407766],0,0,False,0,False,4,False,0,4.3962676856624245,0
26,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.921029621737614,0
22,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,3.4474015047059154,0
24,6,3,1,[0.],0,0,False,0,False,1,False,0,3.7406015629507228,0
25,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.753269689515108,0
203,15,2,1,[0.],0,0,False,0,False,3,False,0,4.718201386554096,1
128,19,5,1,[0.28005602],0,0,False,0,True,3,False,0,4.739894431787079,1
56,8,3,0,[0.23570226],0,0,False,0,False,3,False,0,4.380742146844556,1
58,10,3,0,[0.38490018],0,0,True,0,False,2,False,0,4.19629484952507,0
30,7,3,1,[0.],0,0,False,0,False,1,False,0,4.164735178725505,1
44,8,4,1,[0.21821789],0,0,False,0,False,2,False,0,4.237285311573266,1
21,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.368042422572715,0
79,15,4,1,[0.16012815],0,0,False,0,False,2,False,0,4.665804920123208,1
35,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.829741775363136,0
31,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.953565664946427,0
37,8,3,1,[0.],0,0,False,0,False,3,False,0,4.206225920256958,0
42,9,3,1,[0.25819889],0,0,False,0,False,3,False,0,3.7845605790804173,0
89,14,3,1,[0.16012815],0,0,False,0,False,1,False,0,4.988342459674883,1
28,7,3,0,[0.51639778],0,0,True,0,False,2,False,0,3.7264741182543752,1
47,12,3,1,[0.20412415],0,0,False,0,False,1,False,0,4.0727007561086035,1
28,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.6995138503199656,0
47,5,3,1,[0.],0,0,False,0,False,0,False,0,4.091378214801744,1
98,10,2,0,[0.38490018],0,0,False,0,False,4,False,0,4.526298392603339,1
31,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.7166308917868656,0
92,14,4,0,[0.32025631],0,0,False,0,False,3,False,0,4.53597280037594,1
58,12,4,0,[0.16012815],0,0,False,0,False,4,False,0,4.189564512877429,0
80,10,3,1,[0.],0,0,False,0,False,5,False,0,4.471039033895928,0
45,7,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.116868585642403,0
54,13,3,0,[0.16012815],0,0,False,0,False,5,False,0,3.9372027258964115,1
19,5,2,1,[0.],0,0,False,0,False,1,False,0,3.642149881636903,0
58,10,3,0,[0.38490018],0,0,True,0,False,2,False,0,4.454807236761121,0
46,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.129236619374022,0
53,10,3,0,[0.38490018],0,0,False,0,False,2,False,0,4.229318153332621,0
46,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.317389272244751,1
83,13,3,1,[0.],0,0,False,0,False,7,False,0,4.447220217091363,0
52,9,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.117003248378835,0
93,13,3,0,[0.16666667],0,0,False,0,False,3,False,0,4.755669737312679,1
178,25,5,1,[0.12309149],0,0,False,0,False,1,False,0,5.255168228567572,1
84,20,2,1,[0.38729833],0,0,False,0,False,1,False,0,4.882865190404103,1
54,9,3,0,[0.40824829],0,0,False,0,False,2,False,0,4.018027318055676,0
127,19,3,1,[0.12909944],0,0,False,0,False,5,False,0,5.271281341129468,1
19,6,3,0,[0.66666667],0,0,False,0,False,1,False,0,3.576617644908665,1
98,12,3,0,[0.18257419],0,0,False,0,False,5,False,0,4.718326554419981,1
49,11,3,1,[0.19245009],0,0,True,0,False,3,False,0,4.198708252579409,0
305,39,3,1,[0.16012815],0,0,False,0,False,4,False,0,5.133821768896275,1
162,21,2,0,[0.13245324],0,0,False,0,False,2,False,0,5.449290183499674,1
32,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8584585933443494,0
51,9,3,0,[0.43643578],0,0,False,0,False,1,False,0,4.618024606465275,1
73,14,5,0,[0.36514837],0,0,True,0,False,4,False,0,4.254558895904882,1
39,7,4,0,[0.23570226],0,0,False,0,False,1,False,0,3.884653744936846,1
49,9,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.311152640422817,0
52,9,3,1,[0.23570226],0,0,False,0,False,2,False,0,4.04820612273929,0
32,7,2,0,[0.23570226],0,0,True,0,False,1,False,0,3.9681390622295667,1
97,14,3,0,[0.33333333],0,0,False,0,True,4,False,0,4.9620981881601365,1
68,10,5,0,[0.54772256],0,0,True,0,False,1,False,0,4.54381744550434,1
67,9,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.319050759552385,1
26,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.767183467891461,0
39,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.974647975817024,0
25,5,2,1,[0.],0,0,False,0,False,1,False,0,4.023465189601645,0
439,18,3,0,[0.24077171],0,0,False,0,False,9,False,0,4.292343954299111,1
27,6,3,1,[0.],0,0,False,0,False,1,False,0,4.004344446367528,0
79,15,3,1,[0.],0,0,False,0,False,8,False,0,4.863924976508059,1
213,41,3,1,[0.23354968],0,0,False,0,True,1,False,0,5.424592210942523,1
26,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,3.8441065448145375,0
66,12,3,0,[0.36514837],0,0,False,0,False,3,False,0,4.3929741426964695,0
70,9,2,0,[0.40824829],0,0,False,0,False,2,False,0,4.377208689600764,0
97,12,4,0,[0.32025631],0,0,False,0,False,5,False,0,4.677895802435424,1
51,9,3,1,[0.20412415],0,0,False,0,True,3,False,0,4.122708431389979,1
67,12,2,0,[0.43643578],0,0,False,0,False,4,False,0,4.398199549236065,1
54,10,3,1,[0.20412415],0,0,True,0,False,3,False,0,4.174179234824742,0
426,97,4,0,[0.14938274],0,1,False,0,False,2,False,0,4.7238465531845195,1
36,8,3,0,[0.47140452],0,0,False,0,False,3,False,0,4.048688113203415,1
35,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.0360069453309535,0
29,7,2,0,[0.28867513],0,0,False,0,False,2,False,0,3.935398667466763,1
36,8,2,0,[0.21821789],0,0,False,0,False,3,False,0,4.006749918638778,1
60,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.244413829577611,0
69,11,3,1,[0.16666667],0,0,False,0,False,2,False,0,4.089508097775392,0
63,10,2,0,[0.20412415],0,0,False,0,False,5,False,0,4.347580963768851,1
37,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,4.208924987016684,0
79,16,3,0,[0.16666667],0,0,False,0,False,6,False,0,4.757717893905993,1
63,13,5,0,[0.34815531],0,0,True,0,False,2,False,0,3.9775036187870985,1
26,7,3,1,[0.],0,0,False,0,False,2,False,0,3.719294525666979,0
38,8,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.221097250057957,0
38,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.023471592049353,0
33,10,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.233639952626227,0
37,7,4,1,[0.],0,0,False,0,False,0,False,0,4.1317695012795665,1
64,9,5,1,[0.21821789],0,0,True,0,False,1,False,0,4.527921884241179,1
26,5,2,1,[0.],0,0,False,0,False,1,False,0,4.18083298720544,1
26,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.9500637564362098,1
45,6,3,1,[0.25819889],0,0,False,0,False,1,False,0,4.330416151740999,0
32,6,3,0,[0.51639778],0,0,True,0,False,0,False,0,3.9650182662886326,0
46,9,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.075101293381129,0
24,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.9387218755408675,0
33,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,4.0895524525606675,1
44,8,2,0,[0.32025631],0,0,False,0,False,4,False,0,4.120934959783183,1
146,27,2,1,[0.1132277],0,0,False,0,False,3,False,0,4.709719037452559,1
54,8,2,0,[0.43643578],0,0,False,0,False,1,False,0,4.233795548692774,0
32,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,3.92095859334435,1
29,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.926272374139508,0
49,9,3,1,[0.],0,0,False,0,False,0,False,0,4.226627957768198,1
71,10,3,1,[0.],0,0,False,0,False,3,False,0,4.357150029403487,0
72,8,3,0,[0.43643578],0,0,True,0,False,2,False,0,4.320821836028879,0
44,9,5,0,[0.21821789],0,0,False,0,False,2,False,0,4.115808539574484,1
26,6,3,1,[0.],0,0,False,0,False,1,False,0,3.719294525666979,0
26,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.921029621737614,0
71,11,2,0,[0.17407766],0,0,False,0,True,7,False,0,4.058415119628878,1
39,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.04106055186274,0
69,8,3,0,[0.43643578],0,0,True,0,False,2,False,0,4.153309015900131,0
76,13,3,0,[0.3086067],0,0,False,0,False,4,False,0,4.382299803191452,0
16,5,2,1,[0.],0,0,False,0,False,1,False,0,3.577819531114783,1
70,9,3,1,[0.21821789],0,0,False,0,False,4,False,0,4.900153016697712,1
29,7,4,1,[0.25819889],0,0,False,0,False,1,False,0,3.8573068568981284,0
82,13,3,1,[0.18257419],0,0,True,0,False,4,False,0,4.667582158457536,0
204,8,3,1,[0.],0,0,False,0,False,2,False,0,5.582010402564014,1
132,11,3,1,[0.19245009],0,0,False,0,False,2,False,0,5.29074991925594,1
93,16,3,1,[0.19245009],0,0,False,0,False,4,False,0,4.773879344985184,0
53,6,3,0,[0.25819889],0,0,False,0,False,1,False,0,4.524629180774193,1
87,13,3,0,[0.33333333],0,0,False,0,False,5,False,0,4.816990084041514,1
22,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.82306798227366,0
68,12,2,0,[0.34815531],0,0,False,0,False,6,False,0,4.206383385393942,1
48,10,3,0,[0.46291005],0,0,False,0,False,3,False,0,3.9625811886185063,1
37,8,2,0,[0.47140452],0,0,False,0,False,3,False,0,4.1317695012795665,1
57,11,6,0,[0.52223297],0,0,True,0,False,1,False,0,4.15920421738829,1
45,8,3,1,[0.23570226],0,0,False,0,False,1,False,0,4.463749485074333,1
76,10,5,0,[0.52223297],0,0,False,0,True,2,False,0,4.569956626136606,1
27,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.884155094595805,0
41,8,3,0,[0.43643578],0,0,True,0,False,1,False,0,4.173909931130747,0
33,7,3,0,[0.23570226],0,0,False,0,False,1,False,0,3.9374448765408534,0
27,7,3,0,[0.51639778],0,0,False,0,False,2,False,0,3.7639657428240816,1
56,11,3,0,[0.38490018],0,0,False,0,False,5,False,0,4.518411895854318,1
144,24,3,1,[0.11111111],0,0,False,0,True,4,False,0,5.04268038821185,1
73,9,3,0,[0.20412415],0,0,False,0,False,2,False,0,4.718590443588818,1
124,20,3,0,[0.25819889],0,0,False,0,False,7,False,0,4.359352357639915,0
111,16,3,1,[0.17407766],0,0,False,0,False,1,False,0,4.813302498059339,0
43,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.289198406107188,1
37,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.003259028248121,0
41,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.11073699294092,0
52,8,2,0,[0.47140452],0,0,False,0,False,2,False,0,4.226801439620117,0
43,7,2,1,[0.],0,0,False,0,False,2,False,0,3.7837254411418493,1
35,8,3,1,[0.23570226],0,0,False,0,False,2,False,0,4.171860873964196,1
42,9,2,0,[0.40824829],0,0,False,0,False,3,False,0,4.050919888787394,1
90,16,3,0,[0.32025631],0,0,False,0,False,4,False,0,4.4537184821267335,0
20,5,2,1,[0.33333333],0,0,False,0,False,1,False,0,3.6841837197791887,0
83,16,3,1,[0.16012815],0,0,False,0,False,3,False,0,4.40488228107377,0
117,30,3,0,[0.35634832],0,0,False,0,False,2,False,0,4.465765568524608,1
22,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.6292196865240958,0
28,6,2,0,[0.28867513],0,0,False,0,False,2,False,0,3.9946803684089094,1
86,12,3,1,[0.17407766],0,0,False,0,False,4,False,0,4.27426570244272,1
31,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.0022680844408445,0
294,32,3,1,[0.1132277],0,0,True,0,False,5,False,0,5.454263977184147,1
109,17,3,0,[0.2981424],0,0,False,0,False,5,False,0,4.796003390542482,0
60,13,3,0,[0.34815531],0,0,False,0,False,1,False,0,4.152584246172162,0
63,13,3,1,[0.18257419],0,0,False,0,False,3,False,0,4.443893273751856,0
77,13,3,1,[0.],0,0,False,0,False,4,False,0,4.116175145969982,0
32,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,3.9764097655573916,0
35,9,4,1,[0.18257419],0,0,False,0,False,1,False,0,4.107156230921613,0
62,13,3,0,[0.34815531],0,0,False,0,False,4,False,0,4.431557149194809,1
98,20,3,1,[0.],0,0,False,0,False,8,False,0,4.929682456899816,1
62,12,2,0,[0.34815531],0,0,False,0,False,4,False,0,4.384837843513523,0
243,29,3,1,[0.11785113],0,0,False,0,False,6,False,0,5.390552154228662,1
34,5,3,1,[0.],0,0,False,0,False,0,False,0,4.17512313511346,1
108,14,3,0,[0.32025631],0,0,False,0,False,1,False,0,4.593504434426375,0
35,7,2,0,[0.51639778],0,0,False,0,False,1,False,0,3.9760107890421,1
21,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.689703732199547,0
77,7,2,0,[0.47140452],0,0,False,0,False,3,False,0,4.730255827984842,1
101,16,3,0,[0.1490712],0,0,False,0,False,7,False,0,4.413950342083645,1
74,13,3,0,[0.28867513],0,0,True,0,False,2,False,0,4.07445092127705,0
70,10,3,1,[0.20412415],0,0,False,0,False,4,False,0,5.05379426672862,1
51,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.302847470756509,1
43,7,3,0,[0.25819889],0,0,False,0,False,2,False,0,3.739536266028125,1
73,12,3,1,[0.18257419],0,0,False,0,False,5,False,0,4.427915362097398,0
40,9,2,0,[0.40824829],0,0,False,0,False,2,False,0,4.196439344671015,1
22,5,2,0,[0.66666667],0,0,False,0,False,1,False,0,3.970573095811684,1
63,11,8,0,[0.38490018],0,0,False,0,False,1,False,0,4.207439353875033,1
42,9,2,0,[0.21821789],0,0,False,0,False,2,False,0,4.32672486320344,1
36,6,2,1,[0.25819889],0,0,False,0,False,1,False,0,3.9613201402110074,1
74,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.923527480546905,1
27,5,2,1,[0.28867513],0,0,False,0,False,1,False,0,3.9265716511782744,0
60,11,2,0,[0.18257419],0,0,False,0,False,5,False,0,4.475385338743006,1
28,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.842370993177108,0
37,7,2,0,[0.23570226],0,0,False,0,False,3,False,0,3.8278475418785787,1
35,6,3,1,[0.],0,0,False,0,False,1,False,0,4.071581588126283,0
51,9,4,0,[0.57735027],0,0,False,0,False,1,False,0,4.470774116184353,1
142,10,3,1,[0.19245009],0,0,False,0,False,1,False,1,5.470754890897266,1
43,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,4.350342370830227,1
61,9,5,1,[0.21821789],0,0,True,0,False,1,False,0,4.5029736665825455,1
70,11,3,1,[0.],0,0,False,0,False,4,False,0,4.437573868017657,0
51,8,3,0,[0.23570226],0,0,False,0,False,3,False,0,4.351168910888082,1
37,7,3,0,[0.25819889],0,0,False,0,False,2,False,0,4.270132081786695,1
28,6,3,1,[0.],0,0,False,0,False,1,False,0,3.9677201004744997,0
30,6,3,1,[0.25819889],0,0,False,0,False,1,False,0,3.507751647240616,0
263,34,3,1,[0.18257419],0,0,False,0,False,1,False,0,5.666069256502518,1
61,12,3,1,[0.18257419],0,0,False,0,False,3,False,0,4.379439132922055,0
34,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.219528282299548,0
98,19,3,1,[0.14002801],0,0,False,0,False,1,False,0,4.247338516156202,0
66,13,3,0,[0.16012815],0,0,False,0,False,5,False,0,4.640287536584864,0
57,10,3,1,[0.17407766],0,0,False,0,False,3,False,0,4.341772146450863,1
121,18,3,0,[0.17407766],0,0,False,0,False,1,False,0,5.34397604822511,1
48,7,3,1,[0.],0,0,False,0,False,1,False,0,4.151754427398839,1
128,19,5,1,[0.28005602],0,0,False,0,True,3,False,0,4.803907541012862,1
61,11,3,0,[0.38490018],0,0,False,0,False,2,False,0,4.562148100589704,0
62,11,4,0,[0.18257419],0,0,False,0,False,4,False,0,4.358459262490947,1
34,8,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.160704752887783,0
29,6,3,1,[0.],0,0,False,0,False,1,False,0,3.83127625337525,0
41,7,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.013176017331164,0
33,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.9603202553942918,0
64,11,5,1,[0.17407766],0,0,True,0,False,3,False,0,4.546973149067329,1
30,7,3,1,[0.25819889],0,0,False,0,False,1,False,0,4.12323142879762,0
17,5,2,0,[0.33333333],0,0,False,0,False,1,False,0,3.2483650467509038,0
29,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.9952378913808873,0
119,18,5,0,[0.4330127],0,0,False,0,True,3,False,0,4.661267051972605,1
36,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,4.0514621540398,1
32,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.9834585933443494,0
63,12,3,0,[0.40824829],0,0,False,0,False,2,False,0,4.798475756730228,0
66,13,2,0,[0.33333333],0,0,False,0,False,2,False,0,4.151186401168287,0
30,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.072905595320056,0
89,13,2,0,[0.28867513],0,0,False,0,False,2,False,0,4.0342681969418095,0
85,17,3,0,[0.3086067],0,0,False,0,False,5,False,0,4.560961448644389,0
54,9,2,0,[0.40824829],0,0,False,0,False,4,False,0,4.156022753503518,1
56,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,4.617547949145272,1
31,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,4.0667842134731025,0
25,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.9238561897747233,0
41,8,3,1,[0.],0,0,False,0,False,2,False,0,3.9300074921063572,1
21,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.6537567082870006,0
111,11,3,0,[0.47140452],0,0,False,0,False,1,False,0,5.452885547245745,1
66,12,3,0,[0.34815531],0,0,False,0,False,3,False,0,4.588134514230354,0
39,8,2,1,[0.23570226],0,0,True,0,False,2,False,0,4.079772731460867,0
49,10,3,0,[0.17407766],0,0,False,0,False,4,False,0,3.9892253442836867,0
35,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.229003731107053,1
30,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,3.7810760119146067,0
37,7,3,1,[0.],0,0,False,0,False,1,False,0,4.628108095241737,1
42,10,2,0,[0.21821789],0,0,False,0,False,3,False,0,4.264125089796519,1
35,7,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.207435516759524,0
89,16,4,0,[0.1490712],0,0,False,0,False,5,False,0,4.894328168222534,1
24,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,3.6887218755408675,0
31,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,4.235981390822668,0
32,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.902518266288633,0
42,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.282098601752792,0
70,12,2,1,[0.17407766],0,0,False,0,False,3,False,0,4.394996010998428,1
47,7,3,1,[0.23570226],0,0,False,0,False,2,False,0,4.254175756384791,1
22,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.4474015047059146,0
59,9,3,1,[0.],0,0,False,0,False,2,False,0,4.257383466108777,0
34,7,3,0,[0.23570226],0,0,False,0,False,1,False,0,4.1973257087065035,1
77,16,2,0,[0.32025631],0,0,False,0,False,5,False,0,4.358958095691215,0
29,7,3,0,[0.23570226],0,0,False,0,False,1,False,0,3.9952378913808873,1
56,8,3,0,[0.23570226],0,0,False,0,False,2,False,0,4.172965860712418,0
155,20,3,0,[0.1132277],0,0,False,0,False,1,False,0,4.659114532357197,1
38,8,3,0,[0.47140452],0,0,False,0,False,3,False,0,4.178738290204357,0
72,15,5,1,[0.40824829],0,0,True,0,False,1,False,0,4.537660508766316,1
42,8,2,1,[0.21821789],0,0,False,0,False,4,False,0,4.121267946939375,0
61,11,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.6046086000287705,0
22,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.5726236638951634,0
25,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.673269689515108,0
44,8,4,0,[0.43643578],0,0,False,0,False,1,False,0,4.036040925839782,1
102,10,2,0,[0.38490018],0,0,False,0,True,3,False,0,4.76562461308857,1
79,14,5,1,[0.20412415],0,0,True,0,False,1,False,0,4.778747053049825,1
70,10,2,0,[0.38490018],0,0,False,0,False,3,False,0,4.590017217489901,0
30,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,3.828072996388509,1
50,9,3,1,[0.21821789],0,0,False,0,False,3,False,0,3.9897917016899704,0
120,19,7,1,[0.],0,0,False,0,True,2,False,0,5.003777905943422,1
32,7,3,0,[0.21821789],0,0,False,0,False,2,False,0,3.7806390622295662,0
72,13,3,1,[0.18257419],0,0,False,0,False,3,False,0,4.3905759189637745,0
43,8,3,1,[0.23570226],0,0,False,0,False,1,False,0,4.507432777857285,0
26,7,4,1,[0.],0,0,False,0,False,1,False,0,3.3433546214047736,0
52,11,5,1,[0.36514837],0,0,True,0,False,1,False,0,4.281700535240758,1
40,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.184183719779188,0
76,17,3,0,[0.16012815],0,0,False,0,False,6,False,0,4.572924553625852,1
32,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,4.015319531114783,0
76,10,5,0,[0.52223297],0,0,False,0,True,2,False,0,4.521910778052353,1
20,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.6841837197791887,0
77,11,3,1,[0.19245009],0,0,False,0,False,4,False,0,5.226020755144025,1
48,9,3,1,[0.21821789],0,0,False,0,False,4,False,0,4.097794209361695,1
34,7,3,1,[0.],0,0,False,0,False,1,False,0,3.895423870280316,1
128,19,5,1,[0.28005602],0,0,False,0,True,3,False,0,4.717839193055937,1
39,8,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.089781950065051,0
47,9,3,1,[0.21821789],0,0,True,0,False,3,False,0,4.014086128402998,0
126,18,5,0,[0.42008403],0,0,False,0,True,2,False,0,4.796231632566908,1
31,7,2,0,[0.47140452],0,0,False,0,False,2,False,0,4.284683810317086,1
61,12,3,1,[0.],0,0,False,0,False,3,False,0,4.293191183268939,0
43,8,5,0,[0.47140452],0,0,False,0,False,1,False,0,4.303830742923251,1
